[00:00:07] [Server thread/INFO]: [kaminpum: Teleported mboon to kaminpum]
[00:00:19] [Server thread/INFO]: [kaminpum: Teleported mboon to kaminpum]
[00:00:19] [Server thread/WARN]: mboon moved too quickly! -25.372577578923014,32.975575911786315,-21.517804164333125
[00:00:34] [Server thread/INFO]: [kaminpum: Teleported mboon to kaminpum]
[00:01:00] [Server thread/INFO]: mboon lost connection: Disconnected
[00:01:00] [Server thread/INFO]: mboon left the game
[00:01:26] [Server thread/INFO]: mboon[/184.22.247.6:57245] logged in with entity id 873262 at (44.784200412477325, 60.0, -2.300000011920929)
[00:01:26] [Server thread/INFO]: mboon joined the game
[00:01:30] [Server thread/INFO]: [kaminpum: Teleported mboon to kaminpum]
[00:01:42] [Server thread/INFO]: [ratwc: Set own game mode to Creative Mode]
[00:01:54] [Server thread/INFO]: [ratwc: Gave 1 [Debug Stick] to ratwc]
[00:02:51] [Server thread/INFO]: [ratwc: Set own game mode to Survival Mode]
[00:05:43] [Server thread/INFO]: ratwc lost connection: Disconnected
[00:05:43] [Server thread/INFO]: ratwc left the game
[00:06:00] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 2061ms or 41 ticks behind
[00:06:55] [Server thread/INFO]: kaminpum lost connection: Disconnected
[00:06:55] [Server thread/INFO]: kaminpum left the game
[00:10:18] [Server thread/INFO]: Rocketeer1806 lost connection: Disconnected
[00:10:18] [Server thread/INFO]: Rocketeer1806 left the game
[00:17:16] [Server thread/INFO]: Rocketeer1806[/171.5.229.36:63638] logged in with entity id 879335 at (326.56560899473385, 77.0, -309.3215320121061)
[00:17:16] [Server thread/INFO]: Rocketeer1806 joined the game
[00:17:30] [Server thread/INFO]: kaminpum[/184.22.212.83:52997] logged in with entity id 879511 at (98.9912919678162, 82.0, -335.5230193257331)
[00:17:30] [Server thread/INFO]: kaminpum joined the game
[00:17:34] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 2042ms or 40 ticks behind
[00:20:00] [Server thread/INFO]: Rocketeer1806 lost connection: Disconnected
[00:20:00] [Server thread/INFO]: Rocketeer1806 left the game
[00:27:11] [Server thread/INFO]: [kaminpum: Teleported mboon to kaminpum]
[00:32:33] [Server thread/WARN]: kaminpum moved too quickly! -12.283185365832821,5.424246887008422,12.622274337383828
[00:32:55] [Server thread/INFO]: mboon lost connection: Disconnected
[00:32:55] [Server thread/INFO]: mboon left the game
[00:33:07] [Server thread/INFO]: mboon[/184.22.247.6:57322] logged in with entity id 890342 at (13.971836954905347, 15.911608826739016, -237.35533547168075)
[00:33:07] [Server thread/INFO]: mboon joined the game
[00:33:10] [Server thread/INFO]: [kaminpum: Teleported mboon to kaminpum]
[00:33:13] [Server thread/INFO]: mboon fell from a high place
[00:33:22] [Server thread/INFO]: [kaminpum: Teleported mboon to kaminpum]
[00:35:23] [Server thread/WARN]: Boat (vehicle of kaminpum) moved wrongly! 0.5641822215320635
[00:35:23] [Server thread/WARN]: Boat (vehicle of kaminpum) moved wrongly! 0.5932382343543301
[00:35:23] [Server thread/WARN]: Boat (vehicle of mboon) moved wrongly! 0.5722382706254425
[00:35:23] [Server thread/WARN]: Boat (vehicle of kaminpum) moved wrongly! 0.6227376791732793
[00:35:23] [Server thread/WARN]: Boat (vehicle of kaminpum) moved wrongly! 0.6524652440485066
[00:35:23] [Server thread/WARN]: Boat (vehicle of kaminpum) moved wrongly! 0.6822116213494569
[00:35:23] [Server thread/WARN]: Boat (vehicle of kaminpum) moved wrongly! 0.7117744773388552
[00:35:23] [Server thread/WARN]: Boat (vehicle of kaminpum) moved wrongly! 0.7409598394991233
[00:35:23] [Server thread/WARN]: Boat (vehicle of kaminpum) moved wrongly! 0.7695826490343718
[00:35:23] [Server thread/WARN]: Boat (vehicle of kaminpum) moved wrongly! 0.4099673937216197
[00:35:23] [Server thread/WARN]: Boat (vehicle of kaminpum) moved wrongly! 0.6936581272957643
[00:35:23] [Server thread/WARN]: Boat (vehicle of kaminpum) moved wrongly! 0.664036955969245
[00:35:24] [Server thread/WARN]: Boat (vehicle of mboon) moved wrongly! 0.26679347461162806
[00:35:24] [Server thread/WARN]: Boat (vehicle of mboon) moved wrongly! 0.27127157898589616
[00:35:24] [Server thread/WARN]: Boat (vehicle of mboon) moved wrongly! 0.2810059075944942
[00:35:24] [Server thread/WARN]: Boat (vehicle of mboon) moved wrongly! 0.29372272555976053
[00:35:27] [Server thread/WARN]: Boat (vehicle of kaminpum) moved wrongly! 0.3025056504404222
[00:35:27] [Server thread/WARN]: Boat (vehicle of kaminpum) moved wrongly! 0.9801924631595922
[00:36:08] [Server thread/INFO]: I3aconn[/124.121.94.200:62104] logged in with entity id 892547 at (348.22488265305077, 107.63366930006293, -403.85481557442614)
[00:36:08] [Server thread/INFO]: I3aconn joined the game
[00:36:32] [Server thread/INFO]: [kaminpum: Teleported I3aconn to kaminpum]
[00:36:35] [Server thread/INFO]: mboon has made the advancement [Hidden in the Depths]
[00:37:20] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-351, y=14, z=34} gu{x=-351, y=15, z=37}
[01:08:30] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-384, y=17, z=-12} gu{x=-384, y=17, z=-11}
[01:08:30] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-384, y=17, z=-12} gu{x=-384, y=17, z=-11}
[01:08:30] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-384, y=17, z=-12} gu{x=-384, y=17, z=-11}
[01:08:30] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-384, y=17, z=-12} gu{x=-384, y=17, z=-11}
[01:08:30] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-384, y=17, z=-12} gu{x=-384, y=17, z=-11}
[01:08:30] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-384, y=17, z=-12} gu{x=-384, y=17, z=-11}
[01:08:30] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-384, y=17, z=-12} gu{x=-384, y=17, z=-11}
[01:08:31] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-384, y=17, z=-12} gu{x=-384, y=17, z=-11}
[01:08:31] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-384, y=17, z=-12} gu{x=-384, y=17, z=-11}
[01:08:31] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-384, y=17, z=-12} gu{x=-384, y=17, z=-11}
[01:08:31] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-384, y=17, z=-12} gu{x=-384, y=17, z=-11}
[01:08:31] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-384, y=17, z=-12} gu{x=-384, y=17, z=-11}
[01:08:31] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-384, y=17, z=-12} gu{x=-384, y=17, z=-11}
[01:09:13] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-398, y=13, z=-23} gu{x=-398, y=13, z=-22}
[01:09:13] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-398, y=13, z=-23} gu{x=-398, y=13, z=-22}
[01:09:13] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-398, y=13, z=-23} gu{x=-398, y=13, z=-22}
[01:09:13] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-398, y=13, z=-23} gu{x=-398, y=13, z=-22}
[01:10:09] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-347, y=13, z=-44} gu{x=-353, y=12, z=-45}
[01:10:57] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-350, y=17, z=-22} gu{x=-351, y=16, z=-22}
[01:10:57] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-350, y=17, z=-22} gu{x=-351, y=16, z=-22}
[01:10:57] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-350, y=17, z=-22} gu{x=-351, y=16, z=-22}
[01:10:57] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-350, y=17, z=-22} gu{x=-351, y=16, z=-22}
[01:10:57] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-350, y=17, z=-22} gu{x=-351, y=16, z=-22}
[01:10:57] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-350, y=17, z=-22} gu{x=-351, y=16, z=-22}
[01:10:57] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-350, y=17, z=-22} gu{x=-351, y=16, z=-22}
[01:10:57] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-350, y=17, z=-22} gu{x=-351, y=16, z=-22}
[01:10:58] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-350, y=17, z=-22} gu{x=-351, y=16, z=-22}
[01:10:58] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-350, y=17, z=-22} gu{x=-351, y=16, z=-22}
[01:10:58] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-350, y=17, z=-22} gu{x=-351, y=16, z=-22}
[01:10:58] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-350, y=17, z=-22} gu{x=-351, y=16, z=-22}
[01:10:58] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-350, y=17, z=-22} gu{x=-351, y=16, z=-22}
[01:10:58] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-350, y=17, z=-22} gu{x=-351, y=16, z=-22}
[01:10:58] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-350, y=17, z=-22} gu{x=-351, y=16, z=-22}
[01:10:58] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-350, y=17, z=-22} gu{x=-351, y=16, z=-22}
[01:10:58] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-350, y=17, z=-22} gu{x=-351, y=16, z=-22}
[01:10:58] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-350, y=17, z=-22} gu{x=-351, y=16, z=-22}
[01:10:58] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-350, y=17, z=-22} gu{x=-351, y=16, z=-22}
[01:10:58] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-350, y=17, z=-22} gu{x=-351, y=16, z=-22}
[01:10:58] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-350, y=17, z=-22} gu{x=-351, y=16, z=-22}
[01:10:58] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-350, y=17, z=-22} gu{x=-351, y=16, z=-22}
[01:12:03] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-371, y=14, z=-14} gu{x=-370, y=14, z=-14}
[01:12:03] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-371, y=14, z=-14} gu{x=-370, y=14, z=-14}
[01:12:03] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-371, y=14, z=-14} gu{x=-370, y=14, z=-14}
[01:12:03] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-371, y=14, z=-14} gu{x=-370, y=14, z=-14}
[01:12:03] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-371, y=14, z=-14} gu{x=-370, y=14, z=-14}
[01:12:10] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-372, y=16, z=-12} gu{x=-373, y=15, z=-12}
[01:12:10] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-372, y=16, z=-12} gu{x=-373, y=15, z=-12}
[01:12:10] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-372, y=16, z=-12} gu{x=-373, y=15, z=-12}
[01:12:19] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-370, y=16, z=1} gu{x=-367, y=15, z=0}
[01:12:19] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-370, y=16, z=1} gu{x=-367, y=15, z=0}
[01:12:19] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-370, y=16, z=1} gu{x=-367, y=15, z=0}
[01:12:19] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-370, y=16, z=1} gu{x=-367, y=15, z=0}
[01:12:19] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-370, y=16, z=1} gu{x=-367, y=15, z=0}
[01:12:19] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-370, y=16, z=1} gu{x=-367, y=15, z=0}
[01:12:19] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-370, y=16, z=1} gu{x=-367, y=15, z=0}
[01:12:19] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-370, y=16, z=1} gu{x=-367, y=15, z=0}
[01:12:19] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-370, y=16, z=1} gu{x=-367, y=15, z=0}
[01:12:19] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-370, y=16, z=1} gu{x=-367, y=15, z=0}
[01:12:19] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-370, y=16, z=1} gu{x=-367, y=15, z=0}
[01:12:19] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-370, y=16, z=1} gu{x=-367, y=15, z=0}
[01:12:19] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-370, y=16, z=1} gu{x=-367, y=15, z=0}
[01:12:19] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-370, y=16, z=1} gu{x=-367, y=15, z=0}
[01:12:19] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-370, y=16, z=1} gu{x=-367, y=15, z=0}
[01:12:19] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-370, y=16, z=1} gu{x=-367, y=15, z=0}
[01:12:20] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-370, y=16, z=1} gu{x=-367, y=15, z=0}
[01:12:20] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-370, y=16, z=1} gu{x=-367, y=15, z=0}
[01:12:20] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-367, y=17, z=1} gu{x=-368, y=17, z=1}
[01:12:20] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-367, y=17, z=1} gu{x=-368, y=17, z=1}
[01:12:20] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-367, y=17, z=1} gu{x=-368, y=17, z=1}
[01:12:20] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-367, y=17, z=1} gu{x=-368, y=17, z=1}
[01:12:20] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-367, y=17, z=1} gu{x=-368, y=17, z=1}
[01:12:20] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-367, y=17, z=1} gu{x=-368, y=17, z=1}
[01:12:20] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-367, y=17, z=1} gu{x=-368, y=17, z=1}
[01:12:21] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-364, y=15, z=3} gu{x=-365, y=14, z=4}
[01:12:21] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=-364, y=15, z=3} gu{x=-365, y=14, z=4}
[01:15:54] [Server thread/WARN]: Boat (vehicle of mboon) moved too quickly! 10.177919219651208,0.0,0.0
[01:15:55] [Server thread/WARN]: Boat (vehicle of mboon) moved too quickly! -12.915783363400683,0.0,0.0
[01:15:55] [Server thread/WARN]: Boat (vehicle of mboon) moved too quickly! -10.301673402807436,0.0,0.0
[01:16:15] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 2029ms or 40 ticks behind
[01:21:34] [Server thread/INFO]: mboon lost connection: Disconnected
[01:21:34] [Server thread/INFO]: mboon left the game
[11:38:31] [Server thread/INFO]: mboon[/184.22.247.6:57969] logged in with entity id 917202 at (98.57839262516836, 82.0, -336.9345303938551)
[11:38:31] [Server thread/INFO]: mboon joined the game
[11:51:07] [Server thread/INFO]: Locating element minecraft:stronghold took 0 ms
[11:53:19] [Server thread/INFO]: [mboon: Teleported mboon to 368.500000, 98.000000, -1503.500000]
[11:54:04] [Server thread/WARN]: Mismatch in destroy block pos: gu{x=368, y=27, z=-1504} gu{x=367, y=28, z=-1497}
[11:55:17] [Server thread/INFO]: [mboon: Set own game mode to Spectator Mode]
[11:56:19] [Server thread/INFO]: [mboon: Set own game mode to Survival Mode]
[12:03:07] [Server thread/INFO]: [mboon: Set own game mode to Creative Mode]
[12:10:58] [Server thread/INFO]: [mboon: Set own game mode to Survival Mode]
[12:18:13] [Server thread/INFO]: Locating element minecraft:end_city took 0 ms
[12:18:26] [Server thread/INFO]: [mboon: Set own game mode to Spectator Mode]
[12:18:44] [Server thread/INFO]: [mboon: Teleported mboon to -1583.500000, 65.119352, 448.500000]
[12:18:53] [Server thread/INFO]: Locating element minecraft:end_city took 0 ms
[12:18:57] [Server thread/INFO]: Locating element minecraft:end_city took 0 ms
[12:19:24] [Server thread/INFO]: Locating element minecraft:end_city took 0 ms
[12:21:10] [Server thread/INFO]: Locating element minecraft:end_city took 0 ms
[12:22:11] [Server thread/INFO]: Locating element minecraft:end_city took 21 ms
[12:22:26] [Server thread/INFO]: [mboon: Teleported mboon to -1599.500000, 133.314091, -2207.500000]
[12:22:26] [Server thread/WARN]: mboon moved too quickly! 608.4330063440643,0.0,-794.3266694711126
[12:23:43] [Server thread/INFO]: [mboon: Teleported mboon to -1247.500000, 96.940457, -863.500000]
[12:23:43] [Server thread/WARN]: mboon moved too quickly! 265.2779474445738,0.0,855.1379306404581
[12:24:06] [Server thread/INFO]: [mboon: Teleported mboon to -1599.500000, 95.820787, -2207.500000]
[12:24:06] [Server thread/WARN]: mboon moved too quickly! -354.81941832184725,0.0,-1396.191771450246
[12:24:50] [Server thread/INFO]: Locating element minecraft:end_city took 0 ms
[12:25:02] [Server thread/INFO]: Locating element minecraft:end_city took 5 ms
[12:25:20] [Server thread/INFO]: [mboon: Teleported mboon to -1855.500000, 95.820787, -3167.500000]
[12:25:47] [Server thread/INFO]: [mboon: Set own game mode to Survival Mode]
[12:36:00] [Server thread/INFO]: [mboon: Teleported mboon to -1583.500000, 63.000000, 448.500000]
[12:38:23] [Server thread/INFO]: [mboon: Set own game mode to Spectator Mode]
[12:39:03] [Server thread/INFO]: [mboon: Set own game mode to Survival Mode]
[12:39:35] [Server thread/INFO]: mboon lost connection: Disconnected
[12:39:35] [Server thread/INFO]: mboon left the game
[12:39:56] [Server thread/INFO]: mboon[/184.22.247.6:58091] logged in with entity id 941584 at (-1065.7526978616047, 39.56704597497322, 27.452719284381615)
[12:39:56] [Server thread/INFO]: mboon joined the game
[12:39:59] [Server thread/INFO]: [mboon: Set own game mode to Creative Mode]
[12:40:01] [Server thread/INFO]: mboon fell out of the world
[12:40:39] [Server thread/INFO]: [mboon: Set own game mode to Survival Mode]
[12:41:14] [Server thread/INFO]: mboon lost connection: Disconnected
[12:41:14] [Server thread/INFO]: mboon left the game
[15:17:27] [Server thread/INFO]: kaminpum[/184.22.212.83:51634] logged in with entity id 943043 at (340.69999998807907, 143.0, -232.49277946881364)
[15:17:27] [Server thread/INFO]: kaminpum joined the game
[15:28:00] [Server thread/INFO]: kaminpum lost connection: Disconnected
[15:28:00] [Server thread/INFO]: kaminpum left the game
[21:32:08] [Server thread/INFO]: Rocketeer1806[/171.5.229.36:65506] logged in with entity id 945374 at (331.79049311529445, 94.0, -456.482374470869)
[21:32:08] [Server thread/INFO]: Rocketeer1806 joined the game
[21:43:24] [Server thread/INFO]: Rocketeer1806 lost connection: Disconnected
[21:43:24] [Server thread/INFO]: Rocketeer1806 left the game
